cell,vdd,temp,proc,cload,drive,wp,wn,tpHL_ps,tpLH_ps,tpd_ps,slew_HL_v_per_ps,power_uw,source
inv,1.8,27,fs,1e-15,8,6.72e-06,3.36e-06,0.3790309752960297,0.4150444279909175,0.39703770164347363,3.799161793769851,6.174300508199527,synthetic
inv,1.8,27,fs,5e-15,1,8.4e-07,4.2e-07,14.822748451258649,16.23016756471095,15.5264580079848,0.0971479752715985,3.8982392135626163,synthetic
inv,1.8,27,fs,5e-15,2,1.68e-06,8.4e-07,7.5510745907003685,8.257069277837754,7.904071934269061,0.1907013343204757,8.677029391656422,synthetic
inv,1.8,27,fs,5e-15,4,3.36e-06,1.68e-06,3.719621426439462,4.013228706830159,3.86642506663481,0.3871361719137136,15.651814830576244,synthetic
inv,1.8,27,fs,5e-15,8,6.72e-06,3.36e-06,1.8821925076872081,2.0332868896406504,1.9577396986639293,0.7650652067303343,30.139739023622194,synthetic
inv,1.8,27,fs,1e-14,1,8.4e-07,4.2e-07,30.8696908778619,32.204846697690215,31.537268787776057,0.04664769743556751,7.989814493496432,synthetic
inv,1.8,27,fs,1e-14,2,1.68e-06,8.4e-07,15.305368602172633,16.246089990450834,15.775729296311734,0.09408463379285023,16.12031859898688,synthetic
inv,1.8,27,fs,1e-14,4,3.36e-06,1.68e-06,7.340580032441002,8.3269828716336,7.833781452037301,0.19616978408191937,33.02304297925191,synthetic
inv,1.8,27,fs,1e-14,8,6.72e-06,3.36e-06,3.7352201033904824,4.129706677379073,3.932463390384778,0.3855194500299737,65.04610400477983,synthetic
inv,1.8,27,fs,2e-14,1,8.4e-07,4.2e-07,59.77300161931978,65.443903039932,62.60845232962589,0.02409114417862135,16.49465750186883,synthetic
inv,1.8,27,fs,2e-14,2,1.68e-06,8.4e-07,30.129464252900828,31.96715280604295,31.04830852947189,0.04779374727386196,31.04144904944891,synthetic
inv,1.8,27,fs,2e-14,4,3.36e-06,1.68e-06,15.299340742420801,15.954782407057637,15.62706157473922,0.09412170264351863,66.99157765663287,synthetic
inv,1.8,27,fs,2e-14,8,6.72e-06,3.36e-06,7.491660500885923,8.270812897667652,7.881236699276787,0.19221372882950497,127.54218927155081,synthetic
inv,1.8,27,fs,5e-14,1,8.4e-07,4.2e-07,151.2757962946063,163.75919410954447,157.5174952020754,0.009519037646945396,40.38959182050446,synthetic
inv,1.8,27,fs,5e-14,2,1.68e-06,8.4e-07,75.36894982499933,82.00089782412364,78.68492382456148,0.01910601120678429,77.49599167239478,synthetic
inv,1.8,27,fs,5e-14,4,3.36e-06,1.68e-06,37.9256931826962,40.34478638173111,39.13523978221366,0.03796898300746176,155.34989531390156,synthetic
inv,1.8,27,fs,5e-14,8,6.72e-06,3.36e-06,18.698190792593742,20.592606951701608,19.645398872147673,0.07701279850938182,325.0823261737496,synthetic
inv,1.8,27,sf,1e-15,1,8.4e-07,4.2e-07,2.76395462016537,2.907732200794589,2.8358434104799795,0.5209926347900182,0.8223099706468233,synthetic
inv,1.8,27,sf,1e-15,2,1.68e-06,8.4e-07,1.3582924578195417,1.4519266037030394,1.4051095307612904,1.0601546019858072,1.5823519197856641,synthetic
inv,1.8,27,sf,1e-15,4,3.36e-06,1.68e-06,0.6817738779441717,0.7339744366482542,0.707874157296213,2.112137244598153,3.1922021508022316,synthetic
inv,1.8,27,sf,1e-15,8,6.72e-06,3.36e-06,0.34217350998070106,0.3764974049175743,0.35933545744913764,4.208391234263628,6.35967679017624,synthetic
inv,1.8,27,sf,5e-15,1,8.4e-07,4.2e-07,13.50514397227104,14.797499982141385,14.151321977206212,0.10662603841592726,4.183551773999059,synthetic
inv,1.8,27,sf,5e-15,2,1.68e-06,8.4e-07,6.996460814780449,7.326788960385183,7.161624887582816,0.20581834703596316,8.651037541547518,synthetic
inv,1.8,27,sf,5e-15,4,3.36e-06,1.68e-06,3.3850794028468614,3.662010026140887,3.523544714493874,0.42539622520788023,15.628366646111292,synthetic
inv,1.8,27,sf,5e-15,8,6.72e-06,3.36e-06,1.6849900973436729,1.848628314894592,1.7668092061191323,0.8546044289934458,31.372445462337595,synthetic
inv,1.8,27,sf,1e-14,1,8.4e-07,4.2e-07,27.01675275053229,29.35279068974025,28.18477172013627,0.05330026200027422,7.804337424332103,synthetic
inv,1.8,27,sf,1e-14,2,1.68e-06,8.4e-07,13.66030986768639,15.074085277741153,14.36719757271377,0.1054148854563201,17.565450519466847,synthetic
inv,1.8,27,sf,1e-14,4,3.36e-06,1.68e-06,6.809897795643604,7.366774702953371,7.088336249298488,0.21145691803497996,31.14092836869901,synthetic
inv,1.8,27,sf,1e-14,8,6.72e-06,3.36e-06,3.5151559737484503,3.7242332536039147,3.6196946136761827,0.4096546528103076,65.377204452711,synthetic
inv,1.8,27,sf,2e-14,1,8.4e-07,4.2e-07,54.06395567386814,58.32329076022036,56.19362321704425,0.026635120979429654,15.654984511635613,synthetic
inv,1.8,27,sf,2e-14,2,1.68e-06,8.4e-07,27.967766798916905,29.813955904834955,28.89086135187593,0.05148784350046019,32.49276674541008,synthetic
inv,1.8,27,sf,2e-14,4,3.36e-06,1.68e-06,13.207437792786966,14.59367939399119,13.900558593389079,0.10902947434561709,66.13700763983014,synthetic
inv,1.8,27,sf,2e-14,8,6.72e-06,3.36e-06,6.995504761348247,7.41310367263199,7.204304216990119,0.20584647557619107,123.41025344728521,synthetic
inv,1.8,27,sf,5e-14,1,8.4e-07,4.2e-07,138.5219021828271,147.0633268898348,142.79261453633094,0.010395467989599413,38.485122287817575,synthetic
inv,1.8,27,sf,5e-14,2,1.68e-06,8.4e-07,68.54030617690763,73.84699581338413,71.19365099514587,0.021009535561210553,80.26914205882244,synthetic
inv,1.8,27,sf,5e-14,4,3.36e-06,1.68e-06,33.43695019645702,36.46047811909409,34.948714157775555,0.04306612868516288,160.40929560896058,synthetic
inv,1.8,27,sf,5e-14,8,6.72e-06,3.36e-06,16.96817479817331,18.591110285099923,17.77964254163662,0.0848647551741995,319.69392187049294,synthetic
inv,1.8,85,tt,1e-15,1,8.4e-07,4.2e-07,3.7278948212920033,4.003050990018076,3.86547290565504,0.38627699252011866,0.8026024296625831,synthetic
inv,1.8,85,tt,1e-15,2,1.68e-06,8.4e-07,1.8505762353229904,2.00109303436103,1.9258346348420101,0.7781360057013105,1.5266434860014946,synthetic
inv,1.8,85,tt,1e-15,4,3.36e-06,1.68e-06,0.9326596417770134,1.010392657543698,0.9715261496603557,1.543971600675614,3.243858210785284,synthetic
inv,1.8,85,tt,1e-15,8,6.72e-06,3.36e-06,0.4594269319548949,0.517735926783547,0.48858142936922094,3.1343395431188497,6.096286695699418,synthetic
inv,1.8,85,tt,5e-15,1,8.4e-07,4.2e-07,18.614243674571675,20.168301242863635,19.391272458717655,0.07736011331833688,4.07067649859782,synthetic
inv,1.8,85,tt,5e-15,2,1.68e-06,8.4e-07,9.30085521144344,9.943369333719584,9.622112272581512,0.15482447229457733,8.326631238846842,synthetic
inv,1.8,85,tt,5e-15,4,3.36e-06,1.68e-06,4.651482780437,5.065496396472268,4.858489588454634,0.3095787016682698,15.1756629576194,synthetic
inv,1.8,85,tt,5e-15,8,6.72e-06,3.36e-06,2.367012458271491,2.5027366310296073,2.4348745446505493,0.6083618170102743,33.026510776448426,synthetic
inv,1.8,85,tt,1e-14,1,8.4e-07,4.2e-07,37.050844153149455,39.60293186133524,38.326888007242346,0.038865511243084454,8.309108719034631,synthetic
inv,1.8,85,tt,1e-14,2,1.68e-06,8.4e-07,18.688944813763083,20.605834769168897,19.64738979146599,0.07705089903949752,16.08994307191155,synthetic
inv,1.8,85,tt,1e-14,4,3.36e-06,1.68e-06,9.35710216049114,10.125231531362967,9.741166845927054,0.15389379909521228,31.31395757080616,synthetic
inv,1.8,85,tt,1e-14,8,6.72e-06,3.36e-06,4.687395600253287,5.019749090137473,4.85357234519538,0.3072068420941874,64.97099987046747,synthetic
inv,1.8,85,tt,2e-14,1,8.4e-07,4.2e-07,74.22947753468324,80.83296562953979,77.53122158211151,0.019399301299502878,16.918443562758004,synthetic
inv,1.8,85,tt,2e-14,2,1.68e-06,8.4e-07,36.5789478396145,40.096804082145546,38.33787596088003,0.03936690596771348,32.41067791914875,synthetic
inv,1.8,85,tt,2e-14,4,3.36e-06,1.68e-06,18.447486315279576,20.5969862281291,19.522236271704337,0.07805941554255473,62.25278311845599,synthetic
inv,1.8,85,tt,2e-14,8,6.72e-06,3.36e-06,9.096192349949447,9.847767826660737,9.471980088305092,0.1583079979622466,125.25202698270095,synthetic
inv,1.8,85,tt,5e-14,1,8.4e-07,4.2e-07,186.1565779617868,199.02826118655761,192.5924195741722,0.007735423672729928,39.72052559424884,synthetic
inv,1.8,85,tt,5e-14,2,1.68e-06,8.4e-07,92.75987314730772,101.09418316568411,96.92702815649591,0.015523953959199598,82.63323778568434,synthetic
inv,1.8,85,tt,5e-14,4,3.36e-06,1.68e-06,46.309694568417214,50.870378834992,48.590036701704605,0.03109500102343726,161.1803524784738,synthetic
inv,1.8,85,tt,5e-14,8,6.72e-06,3.36e-06,23.540371747189877,25.30260862683796,24.421490187013916,0.06117150635787643,310.421528798659,synthetic
inv,1.8,85,ff,1e-15,1,8.4e-07,4.2e-07,3.14224193507895,3.4791567560506778,3.3106993455648137,0.4582715238837329,0.8443240676000525,synthetic
inv,1.8,85,ff,1e-15,2,1.68e-06,8.4e-07,1.5987842462054287,1.722018035630958,1.6604011409181934,0.9006843815341008,1.6276415161909992,synthetic
inv,1.8,85,ff,1e-15,4,3.36e-06,1.68e-06,0.7926944510956622,0.8472161871319548,0.8199553191138085,1.8165889744902748,3.2039603619282886,synthetic
inv,1.8,85,ff,1e-15,8,6.72e-06,3.36e-06,0.3988778877574468,0.424679570399294,0.41177872907837043,3.6101274204391296,6.370784807938627,synthetic
inv,1.8,85,ff,5e-15,1,8.4e-07,4.2e-07,15.495481690668777,17.195062727772324,16.34527220922055,0.09293031534909649,3.9206665613456697,synthetic
inv,1.8,85,ff,5e-15,2,1.68e-06,8.4e-07,7.802283557599272,8.330434317630706,8.06635893761499,0.18456135173368166,8.539566233726113,synthetic
inv,1.8,85,ff,5e-15,4,3.36e-06,1.68e-06,3.9361725738062407,4.406322923913218,4.171247748859729,0.3658376183967803,16.55227937037631,synthetic
inv,1.8,85,ff,5e-15,8,6.72e-06,3.36e-06,1.9914157280935358,2.177213058805578,2.084314393449557,0.7231036592136245,32.498606902591845,synthetic
inv,1.8,85,ff,1e-14,1,8.4e-07,4.2e-07,31.00885350320762,33.41443014980913,32.21164182650838,0.04643835025538895,7.841554985747363,synthetic
inv,1.8,85,ff,1e-14,2,1.68e-06,8.4e-07,15.564679320332452,17.400818920770046,16.482749120551247,0.09251716468831449,16.46382909709611,synthetic
inv,1.8,85,ff,1e-14,4,3.36e-06,1.68e-06,7.908421574139729,8.703247029754124,8.305834301946927,0.1820843750551629,31.294911250869056,synthetic
inv,1.8,85,ff,1e-14,8,6.72e-06,3.36e-06,3.8496680426021923,4.192784243399818,4.021226143001005,0.3740582263364788,63.66938139175655,synthetic
inv,1.8,85,ff,2e-14,1,8.4e-07,4.2e-07,62.42261340466752,67.01593302130435,64.71927321298594,0.02306856316099587,15.98131439441378,synthetic
inv,1.8,85,ff,2e-14,2,1.68e-06,8.4e-07,31.04741043054768,34.01087852103033,32.529144475789,0.046380679742075305,33.44130801183958,synthetic
inv,1.8,85,ff,2e-14,4,3.36e-06,1.68e-06,15.854528672507396,17.22049253734811,16.537510604927753,0.0908257842124968,66.00354015589566,synthetic
inv,1.8,85,ff,2e-14,8,6.72e-06,3.36e-06,7.800941705673571,8.445551629063129,8.123246667368349,0.1845930984143489,130.1727892209314,synthetic
inv,1.8,85,ff,5e-14,1,8.4e-07,4.2e-07,157.7427918435573,169.4093974032918,163.57609462342455,0.00912878479688715,39.55177335260699,synthetic
inv,1.8,85,ff,5e-14,2,1.68e-06,8.4e-07,79.74002098316407,85.43941092364948,82.58971595340677,0.0180586859928722,73.91130148990612,synthetic
inv,1.8,85,ff,5e-14,4,3.36e-06,1.68e-06,38.7030396384117,44.60569846725155,41.654369052831626,0.037206380001503545,159.00600173579724,synthetic
inv,1.8,85,ff,5e-14,8,6.72e-06,3.36e-06,19.864057267622865,21.656604416252343,20.760330841937602,0.0724927430785808,309.74867225039606,synthetic
inv,1.8,85,ss,1e-15,1,8.4e-07,4.2e-07,4.452058888297248,4.7255123577535985,4.588785623025423,0.323445856429529,0.7633074399076683,synthetic
inv,1.8,85,ss,1e-15,2,1.68e-06,8.4e-07,2.2516784083570442,2.44200873040585,2.346843569381447,0.6395229419332169,1.562049586940498,synthetic
inv,1.8,85,ss,1e-15,4,3.36e-06,1.68e-06,1.096124395446353,1.2120002061298147,1.154062300788084,1.3137195066383112,3.3241970895234494,synthetic
inv,1.8,85,ss,1e-15,8,6.72e-06,3.36e-06,0.551376465006658,0.6184044720550732,0.5848904685308656,2.611645747307353,6.401541692159842,synthetic
inv,1.8,85,ss,5e-15,1,8.4e-07,4.2e-07,22.371063965454333,23.620305216813982,22.995684591134157,0.06436886516545058,3.8859629571476395,synthetic
inv,1.8,85,ss,5e-15,2,1.68e-06,8.4e-07,11.313766941380452,12.264746524381751,11.789256732881102,0.1272785631400233,7.817649939249638,synthetic
inv,1.8,85,ss,5e-15,4,3.36e-06,1.68e-06,5.487357855727985,6.04110271525977,5.764230285493877,0.2624213761631847,15.580535456620463,synthetic
inv,1.8,85,ss,5e-15,8,6.72e-06,3.36e-06,2.753124966594731,3.057170026535418,2.9051474965650748,0.5230420040762257,30.28068404510648,synthetic
inv,1.8,85,ss,1e-14,1,8.4e-07,4.2e-07,43.58598444190491,48.967874551708384,46.276929496806645,0.033038143303138055,7.917224909059592,synthetic
inv,1.8,85,ss,1e-14,2,1.68e-06,8.4e-07,21.882835660081696,24.124934792340422,23.00388522621106,0.0658049999720477,17.172468067372815,synthetic
inv,1.8,85,ss,1e-14,4,3.36e-06,1.68e-06,11.172473035461376,12.044333335383696,11.608403185422535,0.1288882054518679,30.67334085595529,synthetic
inv,1.8,85,ss,1e-14,8,6.72e-06,3.36e-06,5.544911996877854,5.981204887758293,5.763058442318073,0.259697539079216,62.80831579329711,synthetic
inv,1.8,85,ss,2e-14,1,8.4e-07,4.2e-07,88.83845794374169,98.59909655536293,93.71877724955232,0.01620919625723245,16.060826057969525,synthetic
inv,1.8,85,ss,2e-14,2,1.68e-06,8.4e-07,44.367037256274486,47.90671973119191,46.1368784937332,0.032456528293341294,31.777443650156524,synthetic
inv,1.8,85,ss,2e-14,4,3.36e-06,1.68e-06,22.164874417253074,24.125749073262163,23.14531174525762,0.06496765886835382,63.372350199631306,synthetic
inv,1.8,85,ss,2e-14,8,6.72e-06,3.36e-06,11.219558889618938,12.096778757042456,11.658168823330698,0.12834729191825728,129.25546898085568,synthetic
inv,1.8,85,ss,5e-14,1,8.4e-07,4.2e-07,223.5847662636374,238.40372258099788,230.99424442231765,0.006440510344528754,40.21346139376577,synthetic
inv,1.8,85,ss,5e-14,2,1.68e-06,8.4e-07,111.16305496268782,120.1748889103021,115.66897193649496,0.012953944100252912,85.12270563961917,synthetic
inv,1.8,85,ss,5e-14,4,3.36e-06,1.68e-06,55.37073056713298,59.07191856816177,57.22132456764737,0.026006519784926893,152.7991881563828,synthetic
inv,1.8,85,ss,5e-14,8,6.72e-06,3.36e-06,28.347178598284703,29.7644304018725,29.0558045000786,0.05079870629830988,328.7498580578223,synthetic
inv,1.8,85,fs,1e-15,1,8.4e-07,4.2e-07,3.8833599312546134,4.2545285883282835,4.068944259791449,0.37081291085340456,0.8107544469718719,synthetic
inv,1.8,85,fs,1e-15,2,1.68e-06,8.4e-07,1.929101585656676,2.1231030816439347,2.0261023336503055,0.7464614671963047,1.6059120450879216,synthetic
inv,1.8,85,fs,1e-15,4,3.36e-06,1.68e-06,0.9690897353018879,1.0661437310340887,1.0176167331679884,1.485930505239967,3.1616294070294493,synthetic
inv,1.8,85,fs,1e-15,8,6.72e-06,3.36e-06,0.4825737609759583,0.518726731547047,0.5006502462615026,2.9839997870745,6.586010842126399,synthetic
inv,1.8,85,fs,5e-15,1,8.4e-07,4.2e-07,19.726708225423216,20.963971535490874,20.345339880457047,0.0729974805499566,4.060675917905309,synthetic
inv,1.8,85,fs,5e-15,2,1.68e-06,8.4e-07,9.814424074768954,10.56797625310961,10.191200163939282,0.1467228223510303,8.077755775281375,synthetic
inv,1.8,85,fs,5e-15,4,3.36e-06,1.68e-06,4.954703655156607,5.137569680433765,5.046136667795186,0.29063292180982825,15.980351823791196,synthetic
inv,1.8,85,fs,5e-15,8,6.72e-06,3.36e-06,2.4309016424822665,2.6107656430758626,2.5208336427790643,0.5923727948653542,32.644802491666745,synthetic
inv,1.8,85,fs,1e-14,1,8.4e-07,4.2e-07,38.86981572896946,41.17915788995528,40.024486809462374,0.037046741102165194,8.077110718189747,synthetic
inv,1.8,85,fs,1e-14,2,1.68e-06,8.4e-07,19.505575945274217,20.63745454402154,20.071515244647877,0.07382504387669113,16.50407832779573,synthetic
inv,1.8,85,fs,1e-14,4,3.36e-06,1.68e-06,9.794261339873616,10.24313610026737,10.018698720070493,0.14702486997539946,33.04035104205193,synthetic
inv,1.8,85,fs,1e-14,8,6.72e-06,3.36e-06,4.950234060717686,5.196178347831703,5.073206204274694,0.2908953359250307,65.10967489176481,synthetic
inv,1.8,85,fs,2e-14,1,8.4e-07,4.2e-07,77.43529686734709,85.00713643475746,81.22121665105227,0.01859617071613784,16.48277931350324,synthetic
inv,1.8,85,fs,2e-14,2,1.68e-06,8.4e-07,39.177507517713714,42.42984137632777,40.80367444702074,0.03675578389842485,31.63213326404069,synthetic
inv,1.8,85,fs,2e-14,4,3.36e-06,1.68e-06,19.504678085653115,21.15959589946312,20.33213699255812,0.07382844226786846,62.20772592438071,synthetic
inv,1.8,85,fs,2e-14,8,6.72e-06,3.36e-06,9.657309101592656,10.344826178664727,10.001067640128692,0.14910985915968242,119.48385823107903,synthetic
inv,1.8,85,fs,5e-14,1,8.4e-07,4.2e-07,194.3963101580559,212.62418325403755,203.51024670604673,0.007407548007620069,42.08951962735909,synthetic
inv,1.8,85,fs,5e-14,2,1.68e-06,8.4e-07,97.62350759367028,104.37755333561323,101.00053046464176,0.014750545595980685,80.03549936579216,synthetic
inv,1.8,85,fs,5e-14,4,3.36e-06,1.68e-06,49.14735515747559,52.46692851847235,50.80714183797397,0.02929964380353778,159.75197921866254,synthetic
inv,1.8,85,fs,5e-14,8,6.72e-06,3.36e-06,24.364501257700066,26.927370884064402,25.645936070882236,0.05910237951392122,326.86344242966743,synthetic
inv,1.8,85,sf,1e-15,1,8.4e-07,4.2e-07,3.583340714864533,3.8312106808390807,3.7072756978518067,0.40185963730061847,0.8565696105046707,synthetic
inv,1.8,85,sf,1e-15,2,1.68e-06,8.4e-07,1.7260479968785052,1.922549299492813,1.8242986481856591,0.8342757574552896,1.5716753137271375,synthetic
inv,1.8,85,sf,1e-15,4,3.36e-06,1.68e-06,0.892068789475858,0.9568553279632332,0.9244620587195456,1.6142252895610028,3.2499393473177296,synthetic
inv,1.8,85,sf,1e-15,8,6.72e-06,3.36e-06,0.43930450298348095,0.468697078965633,0.454000790974557,3.2779085809966033,6.241917391224736,synthetic
inv,1.8,85,sf,5e-15,1,8.4e-07,4.2e-07,18.350691523698057,18.790707498384368,18.570699511041212,0.07847115723897305,4.0945238143084435,synthetic
inv,1.8,85,sf,5e-15,2,1.68e-06,8.4e-07,8.82595523608589,9.656401982360979,9.241178609223436,0.16315514428539152,7.660118162975903,synthetic
inv,1.8,85,sf,5e-15,4,3.36e-06,1.68e-06,4.334653831499615,4.800224485638933,4.5674391585692735,0.3322064589185011,15.496755775862301,synthetic
inv,1.8,85,sf,5e-15,8,6.72e-06,3.36e-06,2.2486521194363567,2.4227999315527273,2.335726025494542,0.6403836269529091,32.76905632835679,synthetic
inv,1.8,85,sf,1e-14,1,8.4e-07,4.2e-07,35.10321149913207,38.160301336213465,36.63175641767277,0.041021887699238126,8.334385815784158,synthetic
inv,1.8,85,sf,1e-14,2,1.68e-06,8.4e-07,17.72436311231148,18.999203047913117,18.361783080112296,0.081244103998285,16.10474191124732,synthetic
inv,1.8,85,sf,1e-14,4,3.36e-06,1.68e-06,8.664437718470431,9.656273792679498,9.160355755574965,0.1661965896448511,30.477627911379148,synthetic
inv,1.8,85,sf,1e-14,8,6.72e-06,3.36e-06,4.4000770713982575,4.761368609395702,4.58072284039698,0.3272669947897973,62.299763208638105,synthetic
inv,1.8,85,sf,2e-14,1,8.4e-07,4.2e-07,70.5595892711767,76.35744481428439,73.45851704273055,0.02040828206164508,15.15218010905514,synthetic
inv,1.8,85,sf,2e-14,2,1.68e-06,8.4e-07,35.09254899966069,37.70915111014599,36.400850054903344,0.04103435176549653,32.77622108497266,synthetic
inv,1.8,85,sf,2e-14,4,3.36e-06,1.68e-06,17.460655090890288,18.855908703071325,18.158281896980807,0.0824711325264817,66.78755964610076,synthetic
inv,1.8,85,sf,2e-14,8,6.72e-06,3.36e-06,8.878306743085549,9.63652135941375,9.25741405124965,0.16219308947863018,127.78050809379515,synthetic
inv,1.8,85,sf,5e-14,1,8.4e-07,4.2e-07,176.07494116149041,188.9755867339221,182.52526394770626,0.008178335829624258,40.737051327368604,synthetic
inv,1.8,85,sf,5e-14,2,1.68e-06,8.4e-07,88.85454914373585,96.00571515026422,92.43013214700004,0.016206260837254145,82.98959639934428,synthetic
inv,1.8,85,sf,5e-14,4,3.36e-06,1.68e-06,44.47926506570739,47.43846102763649,45.95886304667194,0.03237463563916237,166.23219866398185,synthetic
inv,1.8,85,sf,5e-14,8,6.72e-06,3.36e-06,21.47285321866305,24.12686665857883,22.79985993862094,0.06706141868228437,339.00275056046144,synthetic
inv,1.8,125,tt,1e-15,1,8.4e-07,4.2e-07,4.225889221935853,4.739157990286297,4.482523606111075,0.34075668442163876,0.7926541862175854,synthetic
inv,1.8,125,tt,1e-15,2,1.68e-06,8.4e-07,2.1548070394524834,2.3474866836397528,2.2511468615461183,0.6682732948403077,1.5951138150210906,synthetic
inv,1.8,125,tt,1e-15,4,3.36e-06,1.68e-06,1.0757833382267843,1.1902316909223445,1.1330075145745644,1.3385594931908453,3.162419493626231,synthetic
inv,1.8,125,tt,1e-15,8,6.72e-06,3.36e-06,0.5393055305393702,0.579711793506156,0.5595086620227632,2.670100561660896,6.57648908587584,synthetic
inv,1.8,125,tt,5e-15,1,8.4e-07,4.2e-07,21.6813573449558,23.39512941798224,22.53824338146902,0.06641650599126435,4.109460148581017,synthetic
inv,1.8,125,tt,5e-15,2,1.68e-06,8.4e-07,10.700409379905503,11.577587708227552,11.138998544066528,0.1345742904663258,8.126130805753032,synthetic
inv,1.8,125,tt,5e-15,4,3.36e-06,1.68e-06,5.413781719558248,5.775351730648722,5.594566725103485,0.2659878204541835,16.469800801425187,synthetic
inv,1.8,125,tt,5e-15,8,6.72e-06,3.36e-06,2.6598619190033603,2.9287193994696863,2.7942906592365233,0.5413814866523456,32.46577646283695,synthetic
inv,1.8,125,tt,1e-14,1,8.4e-07,4.2e-07,42.956791777482344,46.35724411137297,44.65701794442766,0.03352205647617377,8.636185649635117,synthetic
inv,1.8,125,tt,1e-14,2,1.68e-06,8.4e-07,21.420755998987588,23.01106226890456,22.215909133946074,0.06722451812942826,16.71927256468073,synthetic
inv,1.8,125,tt,1e-14,4,3.36e-06,1.68e-06,10.982900597298373,11.360740064559659,11.171820330929016,0.1311129047598062,32.03254580843701,synthetic
inv,1.8,125,tt,1e-14,8,6.72e-06,3.36e-06,5.3351607219168935,5.873213823340831,5.604187272628862,0.26990752013982744,64.11663591488143,synthetic
inv,1.8,125,tt,2e-14,1,8.4e-07,4.2e-07,86.71317987481329,92.3692136179595,89.54119674638639,0.01660647207355225,16.35508008933546,synthetic
inv,1.8,125,tt,2e-14,2,1.68e-06,8.4e-07,43.384727047331985,47.08951591076835,45.23712147905017,0.03319140393413067,32.07713218899649,synthetic
inv,1.8,125,tt,2e-14,4,3.36e-06,1.68e-06,22.10962892699743,23.76435260058394,22.936990763790686,0.06512999402905661,63.4013278746177,synthetic
inv,1.8,125,tt,2e-14,8,6.72e-06,3.36e-06,10.546692560112557,11.644081699627913,11.095387129870236,0.1365356951283533,133.2413816555712,synthetic
inv,1.8,125,tt,5e-14,1,8.4e-07,4.2e-07,213.9206885681779,231.15821998583468,222.53945427700629,0.006731466739557838,40.422836960557504,synthetic
inv,1.8,125,tt,5e-14,2,1.68e-06,8.4e-07,107.0847493836184,117.99830567481412,112.54152752921627,0.013447292992593849,78.38635934467247,synthetic
inv,1.8,125,tt,5e-14,4,3.36e-06,1.68e-06,54.05060043605167,57.85732962119135,55.95396502862151,0.026641702189852498,163.61610704165454,synthetic
inv,1.8,125,tt,5e-14,8,6.72e-06,3.36e-06,26.766896801765803,28.608521649536446,27.687709225651126,0.053797793993997985,316.76967178863043,synthetic
inv,1.8,125,ff,1e-15,1,8.4e-07,4.2e-07,3.592066294463088,3.9659247420836365,3.778995518273362,0.400883469834523,0.8416181478722445,synthetic
inv,1.8,125,ff,1e-15,2,1.68e-06,8.4e-07,1.8452961414779654,1.97510007863936,1.9101981100586627,0.7803625486620545,1.6806144750675234,synthetic
inv,1.8,125,ff,1e-15,4,3.36e-06,1.68e-06,0.9209448143023498,1.032690552711722,0.9768176835070359,1.5636116058602862,3.168229796338746,synthetic
inv,1.8,125,ff,1e-15,8,6.72e-06,3.36e-06,0.44900289593904086,0.4948037603559466,0.4719033281474937,3.207106263732211,6.27051781666584,synthetic
inv,1.8,125,ff,5e-15,1,8.4e-07,4.2e-07,17.950845996371314,19.92870690981571,18.93977645309351,0.08021906044378577,4.090707647655796,synthetic
inv,1.8,125,ff,5e-15,2,1.68e-06,8.4e-07,9.161842879557916,9.830527013359543,9.49618494645873,0.15717361877193467,8.223378013748095,synthetic
inv,1.8,125,ff,5e-15,4,3.36e-06,1.68e-06,4.566995019902871,4.98473532833891,4.775865174120891,0.31530579598280917,17.230875693679963,synthetic
inv,1.8,125,ff,5e-15,8,6.72e-06,3.36e-06,2.241126126767443,2.5209155034513566,2.3810208151094,0.6425341183617489,31.425690775115235,synthetic
inv,1.8,125,ff,1e-14,1,8.4e-07,4.2e-07,35.82482742484279,38.79677798927025,37.31080270705652,0.04019558790676629,8.07040133055504,synthetic
inv,1.8,125,ff,1e-14,2,1.68e-06,8.4e-07,18.505970333287838,19.265513413658876,18.885741873473357,0.0778127260589942,16.46680567680138,synthetic
inv,1.8,125,ff,1e-14,4,3.36e-06,1.68e-06,9.093975317410703,10.037856047114042,9.565915682262371,0.15834659208312066,31.428831165626253,synthetic
inv,1.8,125,ff,1e-14,8,6.72e-06,3.36e-06,4.56619897928427,4.929643535192775,4.747921257238522,0.3153607642884002,61.19133031352949,synthetic
inv,1.8,125,ff,2e-14,1,8.4e-07,4.2e-07,72.78495685591331,78.82818283182449,75.8065698438689,0.019784307942239433,16.095437505435232,synthetic
inv,1.8,125,ff,2e-14,2,1.68e-06,8.4e-07,35.961502072699,39.38210816381338,37.67180511825619,0.04004282126727986,32.228092863847245,synthetic
inv,1.8,125,ff,2e-14,4,3.36e-06,1.68e-06,18.35342511342594,19.644541594213592,18.998983353819767,0.07845946961401816,66.9011844624245,synthetic
inv,1.8,125,ff,2e-14,8,6.72e-06,3.36e-06,9.044998264265319,9.88875872714247,9.466878495703895,0.15920401065073775,131.3016052587014,synthetic
inv,1.8,125,ff,5e-14,1,8.4e-07,4.2e-07,182.58255482126253,199.5266976169198,191.05462621909118,0.007886843304442063,41.4603280745139,synthetic
inv,1.8,125,ff,5e-14,2,1.68e-06,8.4e-07,93.21411641393772,98.42290729456506,95.8185118542514,0.01544830392003465,85.32131980332917,synthetic
