cell,vdd,temp,proc,cload,drive,wp,wn,tpHL_ps,tpLH_ps,tpd_ps,slew_HL_v_per_ps,power_uw,source
dff,1.8,27,ss,5e-15,8,6.72e-06,3.36e-06,5.985150772296351,6.508097254359534,6.246624013327942,0.24059544275231493,31.917001981656156,synthetic
dff,1.8,27,ss,1e-14,1,8.4e-07,4.2e-07,96.7127839499654,103.74637590296278,100.22957992646408,0.014889448335444339,8.225708505325583,synthetic
dff,1.8,27,ss,1e-14,2,1.68e-06,8.4e-07,49.38946842708408,52.39502485546962,50.892246641276856,0.029156013333610536,16.11650223869435,synthetic
dff,1.8,27,ss,1e-14,4,3.36e-06,1.68e-06,25.249865127825515,26.525386724311943,25.88762592606873,0.05703000759450041,31.760287981713503,synthetic
dff,1.8,27,ss,1e-14,8,6.72e-06,3.36e-06,11.863608160078577,13.378302738516599,12.620955449297588,0.1213795989019299,64.85298883821557,synthetic
dff,1.8,27,ss,2e-14,1,8.4e-07,4.2e-07,202.12549831978242,207.27883508710246,204.70216670344246,0.0071242867029165146,16.141058633270806,synthetic
dff,1.8,27,ss,2e-14,2,1.68e-06,8.4e-07,97.62054660702505,104.48682113883471,101.05368387292988,0.014750993003519751,34.32427187152075,synthetic
dff,1.8,27,ss,2e-14,4,3.36e-06,1.68e-06,49.15079372336641,50.52753203728154,49.839162880323975,0.029297594014548345,64.18361225212348,synthetic
dff,1.8,27,ss,2e-14,8,6.72e-06,3.36e-06,23.81909077812239,25.967487748751495,24.89328926343694,0.06045570812982612,126.4522557378525,synthetic
dff,1.8,27,ss,5e-14,1,8.4e-07,4.2e-07,477.5503539144068,534.8767166802961,506.2135352973514,0.0030153888238099746,40.672092646243996,synthetic
dff,1.8,27,ss,5e-14,2,1.68e-06,8.4e-07,246.98752705043725,259.8076618981222,253.39759447427974,0.005830253929000788,82.65387279291569,synthetic
dff,1.8,27,ss,5e-14,4,3.36e-06,1.68e-06,121.86221681798749,133.63122173561214,127.74671927679981,0.011816624033278286,163.91576464534654,synthetic
dff,1.8,27,ss,5e-14,8,6.72e-06,3.36e-06,59.02855027765873,64.09363089887506,61.56109058826689,0.02439497485922528,327.75922246502125,synthetic
dff,1.8,27,fs,1e-15,1,8.4e-07,4.2e-07,8.368615027041468,9.35829444322023,8.863454735130848,0.17207148319607662,0.8005189683651138,synthetic
dff,1.8,27,fs,1e-15,2,1.68e-06,8.4e-07,4.202314663549748,4.591827793185371,4.39707122836756,0.3426682948067516,1.6552352841466824,synthetic
dff,1.8,27,fs,1e-15,4,3.36e-06,1.68e-06,2.113026306613366,2.284571187994442,2.198798747303904,0.6814870195856423,3.192408974951071,synthetic
dff,1.8,27,fs,1e-15,8,6.72e-06,3.36e-06,1.0812002305390607,1.145061767178111,1.1131309988585858,1.3318532121307913,6.420058364881069,synthetic
dff,1.8,27,fs,5e-15,1,8.4e-07,4.2e-07,43.182882124610515,47.506924719884445,45.344903422247484,0.033346546806317136,4.172374425036451,synthetic
dff,1.8,27,fs,5e-15,2,1.68e-06,8.4e-07,21.115959624679274,22.52601375072218,21.820986687700724,0.06819486424462569,8.268885970412343,synthetic
dff,1.8,27,fs,5e-15,4,3.36e-06,1.68e-06,10.456890715595017,11.357946531580362,10.90741862358769,0.1377082384396002,17.107721370933163,synthetic
dff,1.8,27,fs,5e-15,8,6.72e-06,3.36e-06,5.266805583417023,5.660122426115324,5.463464004766173,0.2734105098798331,32.726090337468996,synthetic
dff,1.8,27,fs,1e-14,1,8.4e-07,4.2e-07,83.12060944349503,93.24786656846547,88.18423800598025,0.017324223314061537,8.301355883338132,synthetic
dff,1.8,27,fs,1e-14,2,1.68e-06,8.4e-07,42.7823420061453,45.34102264890826,44.06168232752678,0.033658746400399425,16.31263443912857,synthetic
dff,1.8,27,fs,1e-14,4,3.36e-06,1.68e-06,21.247667104320996,22.847754412515222,22.04771075841811,0.06777214613397049,31.440120048360917,synthetic
dff,1.8,27,fs,1e-14,8,6.72e-06,3.36e-06,10.702064519694307,11.681446245421183,11.191755382557744,0.13455347772853196,64.09518037737409,synthetic
dff,1.8,27,fs,2e-14,1,8.4e-07,4.2e-07,171.85244267506937,185.25591411248817,178.55417839377878,0.00837928153702584,16.085085284547123,synthetic
dff,1.8,27,fs,2e-14,2,1.68e-06,8.4e-07,85.50274544299202,91.47910035882863,88.49092290091033,0.016841564473039097,32.2849738828051,synthetic
dff,1.8,27,fs,2e-14,4,3.36e-06,1.68e-06,42.15803902163038,46.854262988586065,44.50615100510822,0.034157186468307205,65.30895822992277,synthetic
dff,1.8,27,fs,2e-14,8,6.72e-06,3.36e-06,21.457058904483272,22.95874676732834,22.207902835905806,0.06711078188349123,120.88679970856276,synthetic
dff,1.8,27,fs,5e-14,1,8.4e-07,4.2e-07,417.43757575056736,463.40761850184094,440.42259712620415,0.0034496175803312144,42.062212620769444,synthetic
dff,1.8,27,fs,5e-14,2,1.68e-06,8.4e-07,213.20058020033383,225.63507142263057,219.4178258114822,0.006754203007547656,78.04258346454115,synthetic
dff,1.8,27,fs,5e-14,4,3.36e-06,1.68e-06,106.19746793685697,115.0289882178971,110.61322807737703,0.013559645328419669,175.43337660387047,synthetic
dff,1.8,27,fs,5e-14,8,6.72e-06,3.36e-06,54.10694597460209,57.33153098650201,55.71923848055205,0.026613958227765046,343.7102912519725,synthetic
dff,1.8,27,sf,1e-15,1,8.4e-07,4.2e-07,7.670241046893487,8.325989318157866,7.998115182525677,0.18773855882706741,0.8048113697224212,synthetic
dff,1.8,27,sf,1e-15,2,1.68e-06,8.4e-07,3.7342366720220244,4.279218572140551,4.0067276220812875,0.38562097865646666,1.6201130536946278,synthetic
dff,1.8,27,sf,1e-15,4,3.36e-06,1.68e-06,1.9153899070666258,2.081488696992403,1.9984393020295146,0.7518051518843628,3.0911957886069934,synthetic
dff,1.8,27,sf,1e-15,8,6.72e-06,3.36e-06,0.9409296447270094,1.0513419960529065,0.996135820389958,1.530401351546093,6.824818504558164,synthetic
dff,1.8,27,sf,5e-15,1,8.4e-07,4.2e-07,37.394673957877345,42.235305444057445,39.814989700967395,0.03850815764892257,4.024908919384245,synthetic
dff,1.8,27,sf,5e-15,2,1.68e-06,8.4e-07,19.345774851940654,20.88431261676153,20.11504373435109,0.07443485779302078,7.877932973815148,synthetic
dff,1.8,27,sf,5e-15,4,3.36e-06,1.68e-06,9.47801884967948,10.327014293690926,9.902516571685203,0.1519304849292104,15.986323573990788,synthetic
dff,1.8,27,sf,5e-15,8,6.72e-06,3.36e-06,4.721631743901172,5.12202346039381,4.921827602147491,0.3049793118364253,31.103610324034282,synthetic
dff,1.8,27,sf,1e-14,1,8.4e-07,4.2e-07,78.11599476013902,82.84151619958577,80.4787554798624,0.018434124847563262,7.856225452873794,synthetic
dff,1.8,27,sf,1e-14,2,1.68e-06,8.4e-07,37.84567251074776,41.34854753127754,39.597110021012654,0.038049264406414124,16.184682351963367,synthetic
dff,1.8,27,sf,1e-14,4,3.36e-06,1.68e-06,19.278407717007305,20.69286029843563,19.985634007721465,0.07469496553543892,32.82740964934645,synthetic
dff,1.8,27,sf,1e-14,8,6.72e-06,3.36e-06,9.724768839485277,10.522458840655222,10.123613840070249,0.14807549914741397,62.267975935998564,synthetic
dff,1.8,27,sf,2e-14,1,8.4e-07,4.2e-07,153.12353945307797,160.5871378735303,156.85533866330414,0.0094041713321371,16.447692752066704,synthetic
dff,1.8,27,sf,2e-14,2,1.68e-06,8.4e-07,77.06409628760574,82.7413994431852,79.90274786539547,0.018685744326720877,32.55578139498535,synthetic
dff,1.8,27,sf,2e-14,4,3.36e-06,1.68e-06,38.3033571382169,41.80625372228793,40.054805430252415,0.03759461591848957,66.85130217025521,synthetic
dff,1.8,27,sf,2e-14,8,6.72e-06,3.36e-06,18.867941874438866,20.814603303752087,19.841272589095475,0.07631992983563428,123.02599604017223,synthetic
dff,1.8,27,sf,5e-14,1,8.4e-07,4.2e-07,386.73830154392584,408.5442407126548,397.6412711282903,0.0037234481153050327,39.94431957687654,synthetic
dff,1.8,27,sf,5e-14,2,1.68e-06,8.4e-07,189.3029456912866,203.9149229080574,196.608934299672,0.007606854688612919,79.41790525505428,synthetic
dff,1.8,27,sf,5e-14,4,3.36e-06,1.68e-06,98.22799679301023,104.16296899135892,101.19548289218457,0.014659771623302294,155.82345129690978,synthetic
dff,1.8,27,sf,5e-14,8,6.72e-06,3.36e-06,47.406984297284176,52.14222247675184,49.774603387018004,0.0303752710986616,312.7198954232915,synthetic
dff,1.8,85,tt,1e-15,1,8.4e-07,4.2e-07,10.475455905513401,11.164952467018626,10.820204186266015,0.1374641841833447,0.8080145129055865,synthetic
dff,1.8,85,tt,1e-15,2,1.68e-06,8.4e-07,5.057205291819501,5.728624689319091,5.392914990569295,0.2847422473296336,1.5876413754613243,synthetic
dff,1.8,85,tt,1e-15,4,3.36e-06,1.68e-06,2.578334660564731,2.8696984208672296,2.72401654071598,0.5585000357108794,3.364665037862068,synthetic
dff,1.8,85,tt,1e-15,8,6.72e-06,3.36e-06,1.294449866650795,1.3969032895854745,1.3456765781181348,1.1124416921033762,6.402407348175063,synthetic
dff,1.8,85,tt,5e-15,1,8.4e-07,4.2e-07,51.59598002905459,55.406664201378874,53.50132211521673,0.027909151046052644,3.977341456554905,synthetic
dff,1.8,85,tt,5e-15,2,1.68e-06,8.4e-07,25.16169087976098,28.601582336874063,26.88163660831752,0.057229858155449974,8.416552885912676,synthetic
dff,1.8,85,tt,5e-15,4,3.36e-06,1.68e-06,13.139926369794374,13.925034775213188,13.532480572503781,0.1095896551833216,16.50141350980005,synthetic
dff,1.8,85,tt,5e-15,8,6.72e-06,3.36e-06,6.53248856180388,7.157390917490516,6.844939739647198,0.22043666611524215,31.065973145232174,synthetic
dff,1.8,85,tt,1e-14,1,8.4e-07,4.2e-07,104.89183537809528,113.33750152694473,109.11466845252001,0.013728427906798908,7.986672968950335,synthetic
dff,1.8,85,tt,1e-14,2,1.68e-06,8.4e-07,52.528696759286966,56.55701226151832,54.54285451040264,0.027413587026512535,16.510524098429443,synthetic
dff,1.8,85,tt,1e-14,4,3.36e-06,1.68e-06,25.976396707159235,27.59883716726521,26.78761693721222,0.05543494027418854,32.39549898292975,synthetic
dff,1.8,85,tt,1e-14,8,6.72e-06,3.36e-06,13.26349124406273,14.094519493440965,13.679005368751847,0.10856869986208209,66.13416329752671,synthetic
dff,1.8,85,tt,2e-14,1,8.4e-07,4.2e-07,209.16773405596894,223.41653978383934,216.29213691990412,0.006884427019774886,16.739841779063617,synthetic
dff,1.8,85,tt,2e-14,2,1.68e-06,8.4e-07,104.80520839201175,113.0803161738308,108.94276228292128,0.01373977517046526,33.091917076672075,synthetic
dff,1.8,85,tt,2e-14,4,3.36e-06,1.68e-06,52.49085097438395,55.181554111075194,53.83620254272957,0.027433352160793397,61.53052756472217,synthetic
dff,1.8,85,tt,2e-14,8,6.72e-06,3.36e-06,25.894026728323517,28.28101424630384,27.08752048731368,0.05561128113090627,127.10821309634389,synthetic
dff,1.8,85,tt,5e-14,1,8.4e-07,4.2e-07,515.5308792188991,571.278625362287,543.404752290593,0.002793237142616559,43.114597621198534,synthetic
dff,1.8,85,tt,5e-14,2,1.68e-06,8.4e-07,253.9531419334691,280.4257282973131,267.1894351153911,0.00567033740569846,78.45898876055942,synthetic
dff,1.8,85,tt,5e-14,4,3.36e-06,1.68e-06,131.53216666427707,139.6452809335687,135.5887237989229,0.010947892340855744,164.55639356044412,synthetic
dff,1.8,85,tt,5e-14,8,6.72e-06,3.36e-06,65.3878156263364,72.02352640870042,68.70567101751841,0.02202245152566326,330.402772615762,synthetic
dff,1.8,85,ff,1e-15,1,8.4e-07,4.2e-07,8.83008541576553,9.522439891276678,9.176262653521103,0.16307883018084693,0.8369409505577794,synthetic
dff,1.8,85,ff,1e-15,2,1.68e-06,8.4e-07,4.430118305634387,4.613745743484996,4.521932024559692,0.32504775282604875,1.6129411416914525,synthetic
dff,1.8,85,ff,1e-15,4,3.36e-06,1.68e-06,2.1586495969250103,2.3712819692573963,2.2649657830912036,0.6670837184743997,3.2499440685568217,synthetic
dff,1.8,85,ff,1e-15,8,6.72e-06,3.36e-06,1.0744818703390338,1.2132034404556336,1.1438426553973335,1.340180825522569,6.498817737614449,synthetic
dff,1.8,85,ff,5e-15,1,8.4e-07,4.2e-07,44.15080069592579,47.213184513242226,45.68199260458401,0.032615490031936895,3.9201909356951976,synthetic
dff,1.8,85,ff,5e-15,2,1.68e-06,8.4e-07,22.707692960869537,24.349228898697532,23.528460929783535,0.06341463232224621,8.14782104975294,synthetic
dff,1.8,85,ff,5e-15,4,3.36e-06,1.68e-06,10.912390824835551,12.264485725185613,11.588438275010581,0.1319600830940456,15.95847836024649,synthetic
dff,1.8,85,ff,5e-15,8,6.72e-06,3.36e-06,5.603489613143195,6.109501490730571,5.856495551936883,0.2569827195935951,32.338933305559806,synthetic
dff,1.8,85,ff,1e-14,1,8.4e-07,4.2e-07,89.2440352323143,93.9102500812713,91.5771426567928,0.01613553215351015,8.040553865124492,synthetic
dff,1.8,85,ff,1e-14,2,1.68e-06,8.4e-07,44.756125406868904,46.07859536277647,45.417360384822686,0.032174366903060775,15.531738608160115,synthetic
dff,1.8,85,ff,1e-14,4,3.36e-06,1.68e-06,21.884735993083975,24.112714232565132,22.998725112824552,0.06579928587921141,31.718043749656722,synthetic
dff,1.8,85,ff,1e-14,8,6.72e-06,3.36e-06,10.86993408101648,11.903975884470148,11.386954982743314,0.13247550438367897,66.71296064214883,synthetic
dff,1.8,85,ff,2e-14,1,8.4e-07,4.2e-07,175.56072403613862,185.4841038641336,180.52241395013613,0.00820229016430566,16.728961460417647,synthetic
dff,1.8,85,ff,2e-14,2,1.68e-06,8.4e-07,88.93005907928442,96.098249117494,92.51415409838921,0.016192500206439614,32.66889329445248,synthetic
dff,1.8,85,ff,2e-14,4,3.36e-06,1.68e-06,44.03065853499806,49.41000574959272,46.72033214229539,0.0327044847365934,66.21385115703966,synthetic
dff,1.8,85,ff,2e-14,8,6.72e-06,3.36e-06,22.108256351819776,23.55991378534015,22.834085068579963,0.06513403757784231,127.21432185848526,synthetic
dff,1.8,85,ff,5e-14,1,8.4e-07,4.2e-07,438.0737911290597,489.6261146700726,463.8499528995661,0.003287117442677062,38.443523292927004,synthetic
dff,1.8,85,ff,5e-14,2,1.68e-06,8.4e-07,223.83839071320153,235.67660607604728,229.7574983946244,0.0064332127988046325,82.30317114344372,synthetic
dff,1.8,85,ff,5e-14,4,3.36e-06,1.68e-06,111.99984847212535,119.27239626737256,115.63612236974896,0.012857160251947922,160.07069462014775,synthetic
dff,1.8,85,ff,5e-14,8,6.72e-06,3.36e-06,55.245302123463155,60.54901528237198,57.897158702917565,0.026065564756653215,320.9477749683279,synthetic
dff,1.8,85,ss,1e-15,1,8.4e-07,4.2e-07,12.38389083034219,13.563462981440086,12.97367690589114,0.116280094820588,0.8083949717549291,synthetic
dff,1.8,85,ss,1e-15,2,1.68e-06,8.4e-07,6.177843097888991,6.788401682892454,6.483122390390722,0.23309106061499965,1.613166756910166,synthetic
dff,1.8,85,ss,1e-15,4,3.36e-06,1.68e-06,3.0893618014931707,3.4216619756962063,3.2555118885946888,0.46611568748730237,3.2805767630921583,synthetic
dff,1.8,85,ss,1e-15,8,6.72e-06,3.36e-06,1.5548149251476753,1.6777256136908396,1.6162702694192574,0.9261552463314757,6.3506662165436785,synthetic
dff,1.8,85,ss,5e-15,1,8.4e-07,4.2e-07,63.63545755579228,67.63881836292197,65.63713795935712,0.022628893628013638,3.9224992641675236,synthetic
dff,1.8,85,ss,5e-15,2,1.68e-06,8.4e-07,31.805942101607513,33.4809822091877,32.64346215539761,0.04527455892989319,7.869592572949641,synthetic
dff,1.8,85,ss,5e-15,4,3.36e-06,1.68e-06,15.57250339921262,16.624907838592797,16.09870561890271,0.092470681372451,15.564711260975558,synthetic
dff,1.8,85,ss,5e-15,8,6.72e-06,3.36e-06,7.658065370722711,8.467193077888805,8.062629224305757,0.18803704725546155,33.12655473453667,synthetic
dff,1.8,85,ss,1e-14,1,8.4e-07,4.2e-07,123.5385967940664,134.59853364344863,129.0685652187575,0.01165627615473421,7.918157209991057,synthetic
dff,1.8,85,ss,1e-14,2,1.68e-06,8.4e-07,62.55171136684227,68.94425805529806,65.74798471107016,0.023020952880968223,15.515906372954435,synthetic
dff,1.8,85,ss,1e-14,4,3.36e-06,1.68e-06,30.9507362903073,33.06959229959021,32.01016429494876,0.046525549069117246,33.14442090295526,synthetic
dff,1.8,85,ss,1e-14,8,6.72e-06,3.36e-06,15.589987745782695,17.323282844723693,16.456635295253193,0.09236697446343663,64.3505235918867,synthetic
dff,1.8,85,ss,2e-14,1,8.4e-07,4.2e-07,254.79380944206684,277.70317449176764,266.24849196691724,0.005651628676352974,15.926183404392502,synthetic
dff,1.8,85,ss,2e-14,2,1.68e-06,8.4e-07,125.38982704364666,134.41058454028084,129.90020579196374,0.011484185232177996,32.89886269081463,synthetic
dff,1.8,85,ss,2e-14,4,3.36e-06,1.68e-06,61.63156298133403,67.55566330102069,64.59361314117736,0.023364651654804277,64.22368164692132,synthetic
dff,1.8,85,ss,2e-14,8,6.72e-06,3.36e-06,30.57875845908497,33.96047335256512,32.26961590582504,0.04709151295095093,136.62931550444694,synthetic
dff,1.8,85,ss,5e-14,1,8.4e-07,4.2e-07,619.0610472218831,675.3720721641179,647.2165596930005,0.0023261033890957725,40.11230977640412,synthetic
dff,1.8,85,ss,5e-14,2,1.68e-06,8.4e-07,312.99136026498644,336.14477544240896,324.5680678536977,0.004600765972520326,79.86958391711009,synthetic
dff,1.8,85,ss,5e-14,4,3.36e-06,1.68e-06,158.6634250489551,169.8485438920429,164.25598447049902,0.0090758156743162,161.07223275236632,synthetic
dff,1.8,85,ss,5e-14,8,6.72e-06,3.36e-06,78.29272381894889,83.0062337787962,80.64947879887254,0.018392513758110976,322.424949935154,synthetic
dff,1.8,85,fs,1e-15,1,8.4e-07,4.2e-07,10.890481040570608,11.560730795411603,11.225605917991105,0.13222556420010545,0.7923502187035592,synthetic
dff,1.8,85,fs,1e-15,2,1.68e-06,8.4e-07,5.3670145030602425,6.118046282505188,5.742530392782715,0.2683055913448566,1.6020830019536991,synthetic
dff,1.8,85,fs,1e-15,4,3.36e-06,1.68e-06,2.7608137964115294,2.9905747282713824,2.875694262341456,0.5215853390299968,3.29813874995862,synthetic
dff,1.8,85,fs,1e-15,8,6.72e-06,3.36e-06,1.356902965710113,1.4598089002248722,1.4083559329674926,1.0612402186374468,6.480729440702976,synthetic
dff,1.8,85,fs,5e-15,1,8.4e-07,4.2e-07,55.82889502369323,58.087992587401445,56.95844380554733,0.025793095123750498,4.208507640865851,synthetic
dff,1.8,85,fs,5e-15,2,1.68e-06,8.4e-07,27.72762144493489,29.560641612865062,28.644131528899976,0.051933773073890924,7.879075125541259,synthetic
dff,1.8,85,fs,5e-15,4,3.36e-06,1.68e-06,13.372645912640316,14.941505160184649,14.157075536412481,0.10768250422594823,15.582981513882766,synthetic
dff,1.8,85,fs,5e-15,8,6.72e-06,3.36e-06,6.760087495512602,7.327695820216873,7.043891657864737,0.21301499439998126,31.209291546211958,synthetic
dff,1.8,85,fs,1e-14,1,8.4e-07,4.2e-07,108.94982461255744,118.39341737102437,113.6716209917909,0.013217093328244122,7.824382404727143,synthetic
dff,1.8,85,fs,1e-14,2,1.68e-06,8.4e-07,54.67903931441527,60.83654428331063,57.757791798862954,0.02633550292863991,16.743019859490055,synthetic
dff,1.8,85,fs,1e-14,4,3.36e-06,1.68e-06,26.637027854452988,28.93904349422021,27.788035674336598,0.054060085376952866,31.23590866228419,synthetic
dff,1.8,85,fs,1e-14,8,6.72e-06,3.36e-06,13.80116179511726,14.424327053374975,14.112744424246117,0.10433904198626674,64.12549496214884,synthetic
dff,1.8,85,fs,2e-14,1,8.4e-07,4.2e-07,216.96270203288023,232.76727878087164,224.86499040687593,0.006637085482931399,16.027106998807557,synthetic
dff,1.8,85,fs,2e-14,2,1.68e-06,8.4e-07,108.3254472353987,119.5286427687486,113.92704500207364,0.013293275372967355,31.559009628035035,synthetic
dff,1.8,85,fs,2e-14,4,3.36e-06,1.68e-06,54.5827644527311,58.19826949968367,56.39051697620738,0.026381954348373947,64.35904296140107,synthetic
dff,1.8,85,fs,2e-14,8,6.72e-06,3.36e-06,27.047790138779426,29.207170393939627,28.127480266359527,0.05323909985294578,129.90901637635986,synthetic
dff,1.8,85,fs,5e-14,1,8.4e-07,4.2e-07,546.2892560364264,597.5575689286592,571.9234124825427,0.0026359661737590193,40.40575061432929,synthetic
dff,1.8,85,fs,5e-14,2,1.68e-06,8.4e-07,271.28625364640567,299.9173354611273,285.60179455376647,0.00530804631876739,83.15352155480791,synthetic
dff,1.8,85,fs,5e-14,4,3.36e-06,1.68e-06,134.9706704129941,149.49195560057063,142.2313130067824,0.010668984569712608,156.61306759362506,synthetic
dff,1.8,85,fs,5e-14,8,6.72e-06,3.36e-06,67.78257474335635,74.2459152326785,71.01424498801742,0.02124439806915332,331.3347763654423,synthetic
dff,1.8,85,sf,1e-15,1,8.4e-07,4.2e-07,9.877963883903668,10.636562384023874,10.257263133963772,0.1457790306711394,0.7893785068711276,synthetic
dff,1.8,85,sf,1e-15,2,1.68e-06,8.4e-07,5.002033719520655,5.279060376555057,5.140547048037856,0.28788290538313194,1.6128009650048107,synthetic
dff,1.8,85,sf,1e-15,4,3.36e-06,1.68e-06,2.434246443080514,2.683256301259538,2.558751372170026,0.5915588391197133,3.238175504495452,synthetic
dff,1.8,85,sf,1e-15,8,6.72e-06,3.36e-06,1.2348822413644212,1.3750331740835542,1.3049577077239878,1.166103092072119,6.470296001782494,synthetic
dff,1.8,85,sf,5e-15,1,8.4e-07,4.2e-07,48.336652278997455,52.79720015756997,50.56692621828371,0.029791057760648602,4.0819264777214705,synthetic
dff,1.8,85,sf,5e-15,2,1.68e-06,8.4e-07,24.192796264304818,26.443586614223847,25.318191439264332,0.05952185039993262,8.170596228763827,synthetic
dff,1.8,85,sf,5e-15,4,3.36e-06,1.68e-06,12.403641331900701,13.346645648688545,12.875143490294622,0.1160949403056738,15.726346034580123,synthetic
dff,1.8,85,sf,5e-15,8,6.72e-06,3.36e-06,6.153538325768511,6.747056068490607,6.450297197129559,0.23401170574819807,33.094036526892495,synthetic
dff,1.8,85,sf,1e-14,1,8.4e-07,4.2e-07,96.20288096204747,104.82608081698467,100.51448088951608,0.014968366701700831,8.124027134044287,synthetic
dff,1.8,85,sf,1e-14,2,1.68e-06,8.4e-07,50.09202183510439,54.17227631282121,52.1321490739628,0.028747092795341135,16.291506875316504,synthetic
dff,1.8,85,sf,1e-14,4,3.36e-06,1.68e-06,25.094376412169133,26.516852137149254,25.80561427465919,0.057383374519786604,32.0287986313648,synthetic
dff,1.8,85,sf,1e-14,8,6.72e-06,3.36e-06,11.978236375502592,13.400365928328135,12.689301151915362,0.12021803167493259,66.09119558584844,synthetic
dff,1.8,85,sf,2e-14,1,8.4e-07,4.2e-07,197.46222523922168,215.0183645280552,206.24029488363846,0.007292534044197405,15.915158091671318,synthetic
dff,1.8,85,sf,2e-14,2,1.68e-06,8.4e-07,99.15050857799613,106.96392410502126,103.0572163415087,0.014523374823309485,32.866394573424735,synthetic
dff,1.8,85,sf,2e-14,4,3.36e-06,1.68e-06,47.973124103770594,53.8544343424301,50.91377922310035,0.03001680684553998,63.02410374779253,synthetic
dff,1.8,85,sf,2e-14,8,6.72e-06,3.36e-06,24.01577477680972,26.762744872139887,25.389259824474806,0.05996058896215595,135.7031349264073,synthetic
dff,1.8,85,sf,5e-14,1,8.4e-07,4.2e-07,484.8939860284111,520.4016349868515,502.64781050763133,0.002969721302989365,41.60200283061952,synthetic
dff,1.8,85,sf,5e-14,2,1.68e-06,8.4e-07,250.04044407137044,269.3814540642956,259.71094906783304,0.005759068319319465,84.20738056068154,synthetic
dff,1.8,85,sf,5e-14,4,3.36e-06,1.68e-06,125.27743475835094,136.541314263686,130.90937451101846,0.011494488235472194,164.17471246336734,synthetic
dff,1.8,85,sf,5e-14,8,6.72e-06,3.36e-06,61.97641518591822,68.31371372070235,65.14506445331028,0.02323464491581606,321.61949514676985,synthetic
dff,1.8,125,tt,1e-15,1,8.4e-07,4.2e-07,11.987934240433159,12.868017857579561,12.42797604900636,0.12012077903656976,0.763876188143968,synthetic
dff,1.8,125,tt,1e-15,2,1.68e-06,8.4e-07,6.122803002243648,6.562785736973674,6.3427943696086615,0.23518640065217264,1.6486711409349006,synthetic
dff,1.8,125,tt,1e-15,4,3.36e-06,1.68e-06,2.9005844436891204,3.2087026083435393,3.0546435260163296,0.4964516730871418,3.384873603343672,synthetic
dff,1.8,125,tt,1e-15,8,6.72e-06,3.36e-06,1.4725140700862949,1.6516848340794692,1.5620994520828821,0.9779193484484741,6.523083347491422,synthetic
dff,1.8,125,tt,5e-15,1,8.4e-07,4.2e-07,60.769422386413744,65.1392802155906,62.95435130100218,0.02369612781315397,4.031725766425353,synthetic
dff,1.8,125,tt,5e-15,2,1.68e-06,8.4e-07,30.14794787161157,33.123709274065796,31.635828572838683,0.047764445067120395,8.231241634855905,synthetic
dff,1.8,125,tt,5e-15,4,3.36e-06,1.68e-06,15.01035692348476,16.304589486369085,15.657473204926923,0.09593376142488783,16.015807582006993,synthetic
dff,1.8,125,tt,5e-15,8,6.72e-06,3.36e-06,7.481672549054213,8.099919417406129,7.790795983230171,0.19247033207595218,32.11547538399759,synthetic
dff,1.8,125,tt,1e-14,1,8.4e-07,4.2e-07,120.31269455908607,131.74725953160933,126.02997704534769,0.011968811813892258,8.481094712353572,synthetic
dff,1.8,125,tt,1e-14,2,1.68e-06,8.4e-07,60.24095269182557,64.0764966342833,62.158724663054436,0.02390400442978721,16.66812339692275,synthetic
dff,1.8,125,tt,1e-14,4,3.36e-06,1.68e-06,30.093061855654156,32.55082581611123,31.321943835882692,0.04785156149637329,31.691444060730667,synthetic
dff,1.8,125,tt,1e-14,8,6.72e-06,3.36e-06,14.965300238756651,16.1413784174323,15.553339328094475,0.09622259340114905,64.71225639618991,synthetic
dff,1.8,125,tt,2e-14,1,8.4e-07,4.2e-07,241.89815083552162,264.4552380974361,253.17669446647886,0.005952918594152985,16.008484671978234,synthetic
dff,1.8,125,tt,2e-14,2,1.68e-06,8.4e-07,118.84161985228472,127.10392608199435,122.97277296713953,0.012116967118000085,32.9377286949295,synthetic
dff,1.8,125,tt,2e-14,4,3.36e-06,1.68e-06,61.25356127673551,65.00746062909616,63.130510952915834,0.023508837200408153,66.3337120726942,synthetic
dff,1.8,125,tt,2e-14,8,6.72e-06,3.36e-06,30.454356508587214,32.59332311378267,31.523839811184942,0.04728387544796632,132.57079481267854,synthetic
dff,1.8,125,tt,5e-14,1,8.4e-07,4.2e-07,582.8629961854141,645.5563678806903,614.2096820330522,0.0024705634247227507,38.9652192600755,synthetic
dff,1.8,125,tt,5e-14,2,1.68e-06,8.4e-07,301.63464915756435,331.9485666783642,316.79160791796426,0.004773987351989493,79.48644489933821,synthetic
dff,1.8,125,tt,5e-14,4,3.36e-06,1.68e-06,148.24403385699856,164.6681206364148,156.45607724670668,0.0097137130077631,163.84944762759585,synthetic
dff,1.8,125,tt,5e-14,8,6.72e-06,3.36e-06,72.58671713380878,80.52069184839975,76.55370449110427,0.019838340358408223,325.93249334755814,synthetic
dff,1.8,125,ff,1e-15,1,8.4e-07,4.2e-07,10.211084116138464,10.780097132177731,10.495590624158098,0.1410232237460567,0.8111245903587977,synthetic
dff,1.8,125,ff,1e-15,2,1.68e-06,8.4e-07,5.179679207897457,5.571366076541802,5.375522642219629,0.27800949483597986,1.6194202131808022,synthetic
