vdd,temp,cload_ff,drive_strength,proc_factor,cell_type_inv,cell_type_nand2,cell_type_dff,vdd_sq,inv_drive,vdd_minus_vth,tpd_ps,tpHL_ps,tpLH_ps,cell,proc,tpd_ps_log,split
1.98,85.0,10.0,1.0,1.2,0.0,0.0,1.0,3.9204,1.0,1.63,120.58677544071335,113.075722804167,128.0978280772597,dff,ss,4.792369621901557,train
1.62,27.0,10.0,1.0,0.85,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,75.09240844810334,72.92111541753712,77.26370147866956,dff,ff,4.318719467749823,train
1.8,125.0,5.0,1.0,1.0,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,63.72993867275038,61.8497847089803,65.61009263652045,dff,tt,4.15465444702777,val
1.62,-40.0,20.0,8.0,1.0,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,15.123834082363947,14.13050494071499,16.117163224012906,dff,tt,2.7162719154821273,train
1.98,125.0,50.0,8.0,0.85,0.0,0.0,1.0,3.9204,0.125,1.63,62.86643411928306,61.3455100278204,64.38735821074573,dff,ff,4.1410123824674026,test
1.8,125.0,20.0,4.0,1.05,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,65.52832877310078,63.39299044733746,67.6636670988641,dff,fs,4.182482549492571,val
1.8,-40.0,1.0,1.0,0.85,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,4.684037435811428,4.466812930238787,4.901261941384069,dff,ff,1.5441604379775353,train
1.8,125.0,5.0,2.0,0.95,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,29.90523290002224,28.73210771002241,31.078358090022064,dff,sf,3.3980334784622563,train
1.8,125.0,50.0,2.0,0.85,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,264.97480945965503,258.5328628448079,271.41675607450225,dff,ff,5.5796347628250516,train
1.98,85.0,10.0,8.0,1.05,0.0,0.0,1.0,3.9204,0.125,1.63,13.792658131242746,13.52774295600542,14.057573306480071,dff,fs,2.6241364311154194,train
1.62,125.0,10.0,1.0,1.05,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,141.59312738846916,135.94725417862355,147.2390005983148,dff,fs,4.9529576446895724,train
1.8,27.0,5.0,2.0,1.2,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,24.9416592819572,23.994891786916863,25.88842677699753,dff,ss,3.216539468991379,train
1.8,-40.0,1.0,1.0,0.85,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,4.708692188848021,4.55746330804706,4.859921069648981,dff,ff,1.549410202560484,train
1.62,-40.0,10.0,2.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,28.24722924506724,27.383489649271628,29.11096884086285,dff,sf,3.340995372961681,train
1.8,85.0,5.0,1.0,1.05,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,57.33339494266461,55.68720940236536,58.979580482963854,dff,fs,4.048883262726125,val
1.8,125.0,50.0,8.0,0.85,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,65.17328039631712,63.000594258496186,67.34596653413807,dff,ff,4.177049575065156,train
1.98,125.0,1.0,1.0,1.0,0.0,0.0,1.0,3.9204,1.0,1.63,11.898788024029916,11.170379724322997,12.62719632373684,dff,tt,2.4764365482105792,train
1.8,27.0,20.0,8.0,1.05,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,22.18244163141712,21.447503924338548,22.91737933849569,dff,fs,3.099301058434234,train
1.8,-40.0,20.0,8.0,1.2,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,16.7581927634197,16.17937550780445,17.33701001903495,dff,ss,2.8188872588949407,train
1.98,85.0,50.0,2.0,0.95,0.0,0.0,1.0,3.9204,0.5,1.63,249.17600848762527,239.91500062708727,258.43701634816324,dff,sf,5.518159508151943,val
1.8,27.0,1.0,2.0,1.05,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,4.388951442437802,4.148702661842689,4.629200223032917,dff,fs,1.4790903471766352,train
1.98,125.0,5.0,4.0,1.05,0.0,0.0,1.0,3.9204,0.25,1.63,15.758945468184248,15.164528973945815,16.35336196242268,dff,fs,2.757408170273788,train
1.62,27.0,10.0,4.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,21.170834583726844,20.55627234934493,21.78539681810876,dff,sf,3.0526245073138214,train
1.62,-40.0,10.0,2.0,1.2,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,35.693003214149854,34.0940470057154,37.2919594225843,dff,ss,3.5749546811781934,train
1.62,27.0,1.0,8.0,1.05,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,1.1659158885964285,1.1244350739682576,1.207396703224599,dff,fs,0.15350694861657047,train
1.62,-40.0,5.0,8.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,3.490743439994772,3.331129695664876,3.650357184324668,dff,sf,1.250114733584594,val
1.62,27.0,1.0,4.0,1.0,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,2.246120724494345,2.152090255291085,2.3401511936976043,dff,tt,0.8092046057596783,val
1.62,85.0,5.0,8.0,1.0,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,7.347294503946712,6.918769955493307,7.775819052400116,dff,tt,1.9943321507601337,val
1.8,27.0,5.0,4.0,1.05,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,10.822891540632227,10.34058856834932,11.305194512915138,dff,fs,2.3816634780701724,train
1.62,-40.0,5.0,2.0,0.85,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,12.41237489669192,11.809487208158094,13.015262585225742,dff,ff,2.5186939505041384,train
1.98,-40.0,10.0,4.0,1.05,0.0,0.0,1.0,3.9204,0.25,1.63,13.79160933137604,13.323759953934584,14.259458708817496,dff,fs,2.6240603877788597,train
1.98,85.0,5.0,1.0,0.95,0.0,0.0,1.0,3.9204,1.0,1.63,48.64138100037447,47.41029934004704,49.87246266070191,dff,sf,3.8844746295322943,train
1.62,-40.0,10.0,2.0,0.85,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,25.20107612342121,24.526328646155832,25.875823600686584,dff,ff,3.2268866969159826,train
1.8,27.0,1.0,2.0,1.2,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,5.1244725592098685,4.811721479107006,5.437223639312732,dff,ss,1.6340276044522082,val
1.98,125.0,5.0,8.0,1.2,0.0,0.0,1.0,3.9204,0.125,1.63,8.827959196939503,8.66002836729226,8.995890026586746,dff,ss,2.177923866378768,train
1.62,27.0,10.0,4.0,1.05,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,23.13005903259798,22.78230344707133,23.477814618124626,dff,fs,3.141133028449256,train
1.62,125.0,1.0,8.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,1.5665735713124866,1.52698866987396,1.606158472751013,dff,sf,0.4488907957158147,train
1.8,125.0,50.0,2.0,0.95,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,290.1411089488212,272.28320876590976,307.99900913173263,dff,sf,5.670367387219745,train
1.62,27.0,20.0,1.0,1.0,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,179.3370351080858,176.91580937528062,181.75826084089096,dff,tt,5.189266913147284,train
1.98,85.0,50.0,4.0,1.0,0.0,0.0,1.0,3.9204,0.25,1.63,128.6241656149229,122.98622110375304,134.26211012609278,dff,tt,4.856894707174362,test
1.8,85.0,10.0,4.0,1.0,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,26.80503033723544,25.803080942782664,27.80697973168821,dff,tt,3.2885895690541056,train
1.62,125.0,50.0,2.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,318.7802611197008,304.3616666067592,333.19885563264245,dff,sf,5.764502028812539,val
1.8,27.0,1.0,4.0,1.0,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,2.1211175531665845,2.027724140412196,2.214510965920973,dff,tt,0.7519430975104582,train
1.62,-40.0,1.0,1.0,1.2,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,7.114204314122494,6.698351558009067,7.530057070235921,dff,ss,1.9620933931198252,train
1.8,125.0,5.0,1.0,0.85,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,53.837810056738064,51.68006244846065,55.99555766501548,dff,ff,3.9859760094857823,train
1.98,-40.0,10.0,4.0,1.2,0.0,0.0,1.0,3.9204,0.25,1.63,15.68208868195471,14.993353644552998,16.37082371935642,dff,ss,2.752519212808345,train
1.62,125.0,5.0,1.0,1.0,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,66.56372293453255,63.79949212562705,69.32795374343806,dff,tt,4.19815972846034,val
1.62,-40.0,20.0,8.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,14.264439856112071,13.915638449830832,14.613241262393313,dff,sf,2.6577697168851757,val
1.8,27.0,10.0,4.0,0.85,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,17.65776334254351,16.806654613396393,18.50887207169063,dff,ff,2.8711755361097917,train
1.62,27.0,50.0,2.0,1.0,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,223.9362361678148,214.03754738956644,233.8349249460631,dff,tt,5.4113613513665895,train
1.98,125.0,1.0,1.0,1.05,0.0,0.0,1.0,3.9204,1.0,1.63,12.262366683283837,11.84317027633865,12.681563090229025,dff,fs,2.506534952928923,train
1.98,85.0,20.0,2.0,1.2,0.0,0.0,1.0,3.9204,0.5,1.63,121.85060541213348,118.00083974595802,125.70037107830898,dff,ss,4.802795748562224,train
1.8,85.0,20.0,4.0,0.95,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,50.925991107720506,47.574289645504415,54.2776925699366,dff,sf,3.9303734240289443,train
1.98,125.0,1.0,1.0,1.05,0.0,0.0,1.0,3.9204,1.0,1.63,12.430267732067602,12.070791166016647,12.789744298118556,dff,fs,2.5201344444754983,train
1.8,85.0,1.0,4.0,0.85,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,2.2574368515191923,2.157081695070465,2.357792007967919,dff,ff,0.8142300331687853,train
1.98,27.0,20.0,2.0,1.0,0.0,0.0,1.0,3.9204,0.5,1.63,79.36406907839046,74.30878447440703,84.41935368237388,dff,tt,4.374045735331403,train
1.62,125.0,10.0,4.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,31.92527225649736,30.659386022886853,33.19115849010786,dff,sf,3.4633979298852893,train
1.98,-40.0,20.0,2.0,1.05,0.0,0.0,1.0,3.9204,0.5,1.63,55.573855230319296,53.2437512841139,57.9039591765247,dff,fs,4.017712860993378,test
1.62,85.0,50.0,8.0,1.2,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,86.28844013948249,81.72384877426919,90.8530315046958,dff,ss,4.457695639401008,train
1.98,85.0,50.0,4.0,0.85,0.0,0.0,1.0,3.9204,0.25,1.63,107.53830287983172,103.19591869920498,111.88068706045846,dff,ff,4.677847089964759,train
1.8,125.0,5.0,4.0,1.05,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,16.489517356460404,16.067405717630024,16.91162899529078,dff,fs,2.80272486728085,train
1.8,-40.0,50.0,1.0,1.0,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,275.4420812687184,270.33386717916466,280.5502953582722,dff,tt,5.618377375161749,val
1.8,85.0,10.0,4.0,1.05,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,27.96064971991794,26.859085324256203,29.06221411557967,dff,fs,3.330798154574806,val
1.8,125.0,1.0,1.0,1.2,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,15.163202942135367,14.712048690922918,15.614357193347818,dff,ss,2.718871633765072,train
1.98,125.0,1.0,2.0,0.85,0.0,0.0,1.0,3.9204,0.5,1.63,4.991627017996012,4.781128569487295,5.202125466504729,dff,ff,1.6077619123294395,test
1.8,27.0,1.0,4.0,0.85,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,1.7522316725428322,1.7269012897148666,1.7775620553707976,dff,ff,0.5608902169587106,train
1.62,85.0,1.0,1.0,1.05,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,12.11044925839444,11.598252311981897,12.622646204806982,dff,fs,2.4940686550101967,train
1.62,85.0,20.0,8.0,1.0,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,28.85778072417521,28.10754341027447,29.60801803807595,dff,tt,3.3623796524046963,val
1.62,125.0,50.0,1.0,0.95,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,642.7860912477706,613.1608984387801,672.4112840567611,dff,sf,6.4658119958691005,val
1.8,85.0,20.0,1.0,1.05,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,223.87144381063467,215.61729987682148,232.12558774444784,dff,fs,5.411071975545096,train
1.8,125.0,10.0,2.0,1.0,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,61.12337171959816,59.27351521948821,62.9732282197081,dff,tt,4.112894308906043,train
1.8,85.0,50.0,1.0,0.95,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,500.42848868278577,485.5448408741105,515.312136491461,dff,sf,6.215464708792317,train
1.8,-40.0,50.0,8.0,1.05,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,36.811734606985766,34.51188367356489,39.11158554040664,dff,fs,3.605816669534828,train
1.62,-40.0,20.0,4.0,1.2,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,35.74137513556286,34.721443112479896,36.76130715864584,dff,ss,3.5763089850840695,train
1.98,-40.0,50.0,1.0,1.2,0.0,0.0,1.0,3.9204,1.0,1.63,312.6010009774044,305.6499125008737,319.5520894539351,dff,ss,5.744927620085271,train
1.98,-40.0,5.0,4.0,0.85,0.0,0.0,1.0,3.9204,0.25,1.63,5.5494643318214525,5.412540981243121,5.686387682399784,dff,ff,1.7137014063113707,test
1.98,125.0,20.0,2.0,0.85,0.0,0.0,1.0,3.9204,0.5,1.63,98.36058155671992,94.40621486546716,102.31494824797272,dff,ff,4.588640129863249,val
1.98,125.0,5.0,2.0,1.2,0.0,0.0,1.0,3.9204,0.5,1.63,35.347091715339985,33.44952468618399,37.24465874449599,dff,ss,3.565216117822058,train
1.8,85.0,10.0,4.0,0.85,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,22.92742046719326,21.901644565151773,23.95319636923475,dff,ff,3.132333594562305,train
1.62,27.0,50.0,2.0,1.2,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,270.2615140315156,261.04757255712065,279.47545550591065,dff,ss,5.599390060723737,train
1.98,27.0,50.0,8.0,0.85,0.0,0.0,1.0,3.9204,0.125,1.63,41.833109322802684,39.77593898893248,43.89027965667289,dff,ff,3.73368811505599,train
1.8,85.0,10.0,8.0,1.2,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,16.558390316561855,15.724664062957654,17.39211657016606,dff,ss,2.806892941126417,train
1.98,27.0,10.0,1.0,1.05,0.0,0.0,1.0,3.9204,1.0,1.63,81.94076208778564,78.80159666025115,85.07992751532014,dff,fs,4.405996572634246,val
1.98,85.0,10.0,4.0,1.2,0.0,0.0,1.0,3.9204,0.25,1.63,31.002078640988284,28.89453620158253,33.109621080394035,dff,ss,3.434054255172305,test
1.8,125.0,10.0,4.0,0.85,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,26.744280418488493,25.63030558841936,27.858255248557622,dff,ff,3.2863206343488165,val
1.62,-40.0,20.0,8.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,14.100212683378356,13.927492485864096,14.272932880892617,dff,sf,2.646189881197904,train
1.62,85.0,20.0,1.0,0.85,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,195.7128837008912,189.49459079520653,201.93117660657592,dff,ff,5.2766487061691105,test
1.8,125.0,50.0,8.0,1.05,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,82.60294463178965,79.7759618085408,85.4299274550385,dff,fs,4.414045329186786,train
1.62,125.0,5.0,2.0,1.2,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,41.0536971025678,39.14204398145596,42.96535022367963,dff,ss,3.7148808952429193,train
1.62,125.0,10.0,2.0,1.05,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,69.73724220292726,67.16190447973467,72.31257992611987,dff,fs,4.244734496486947,test
1.98,-40.0,20.0,8.0,0.95,0.0,0.0,1.0,3.9204,0.125,1.63,12.755554967437092,12.298552763658895,13.21255717121529,dff,sf,2.5459668604423973,train
1.8,125.0,5.0,8.0,0.85,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,6.784353455596788,6.658072933439073,6.910633977754504,dff,ff,1.9146189984880322,val
1.8,-40.0,10.0,8.0,1.2,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,8.600535016622604,8.29576777255995,8.905302260685259,dff,ss,2.15182441255961,val
1.62,125.0,10.0,1.0,1.2,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,161.8758908327191,154.64379995069206,169.10798171474613,dff,ss,5.086829935652369,train
1.8,27.0,5.0,8.0,1.05,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,5.513069809553189,5.292398585046434,5.733741034059944,dff,fs,1.7071216022433533,train
1.62,85.0,5.0,1.0,1.0,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,58.755334607025645,55.92351289941137,61.58715631463992,dff,tt,4.073381950723745,train
1.62,-40.0,5.0,1.0,0.85,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,25.32301411313238,24.121925856429105,26.524102369835653,dff,ff,3.231713630994198,test
1.62,125.0,5.0,8.0,1.05,0.0,0.0,1.0,2.6244000000000005,0.125,1.27,8.669678456226265,8.447991306972202,8.891365605480326,dff,fs,2.159831703164259,train
1.8,85.0,10.0,1.0,0.85,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,91.6000318000807,89.57467437600168,93.62538922415972,dff,ff,4.517431618842477,train
1.62,-40.0,1.0,1.0,0.95,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,5.643748654387974,5.465879034949748,5.8216182738262,dff,sf,1.7305484997579648,val
1.98,-40.0,5.0,4.0,0.95,0.0,0.0,1.0,3.9204,0.25,1.63,6.304163883466284,6.065976548637615,6.542351218294955,dff,sf,1.8412103489604166,train
1.98,27.0,50.0,1.0,1.0,0.0,0.0,1.0,3.9204,1.0,1.63,400.9950939888848,384.66279262542565,417.32739535234407,dff,tt,5.993949192790044,train
1.98,85.0,20.0,8.0,1.05,0.0,0.0,1.0,3.9204,0.125,1.63,26.5218469132193,25.54984943182444,27.49384439461416,dff,fs,3.277968805171005,test
1.98,-40.0,5.0,2.0,0.85,0.0,0.0,1.0,3.9204,0.5,1.63,11.03382069650742,10.557946024113496,11.509695368901342,dff,ff,2.400965164628248,test
1.62,-40.0,5.0,1.0,1.2,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,35.944140150189085,35.426430329636176,36.461849970742,dff,ss,3.5819660708863723,train
1.62,-40.0,1.0,4.0,1.05,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,1.5800037127570237,1.4841938947997066,1.6758135307143407,dff,fs,0.4574271968823321,train
1.8,27.0,20.0,1.0,1.05,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,178.84045333610305,172.79115675422665,184.88974991797943,dff,fs,5.1864940862323,test
1.8,125.0,10.0,4.0,1.0,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,31.110110983541087,29.99602379100393,32.22419817607825,dff,tt,3.437532878358698,test
1.8,27.0,20.0,8.0,1.0,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,21.08932115956656,20.492346446686227,21.686295872446888,dff,tt,3.0487668061853794,train
1.62,85.0,5.0,4.0,1.05,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,14.934865953681877,14.166752181633498,15.702979725730255,dff,fs,2.703698476313558,train
1.8,-40.0,1.0,1.0,0.95,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,5.342038525542627,5.122448369796123,5.56162868128913,dff,sf,1.675607326481799,train
1.8,27.0,1.0,2.0,0.85,0.0,0.0,1.0,3.24,0.5,1.4500000000000002,3.5007216869021534,3.3878862256307416,3.6135571481735647,dff,ff,1.2529691434975996,train
1.8,-40.0,10.0,1.0,0.95,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,53.044153198136016,51.76793022635406,54.32037616991798,dff,sf,3.9711246459443545,train
1.98,27.0,1.0,8.0,1.0,0.0,0.0,1.0,3.9204,0.125,1.63,0.9772777269036116,0.957106782501918,0.9974486713053048,dff,tt,-0.02298440233641492,val
1.8,27.0,1.0,4.0,1.05,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,2.197574480186101,2.103972500060466,2.291176460311736,dff,fs,0.7873542431478188,train
1.98,85.0,20.0,1.0,1.2,0.0,0.0,1.0,3.9204,1.0,1.63,248.2358596432908,237.01024722418524,259.46147206239635,dff,ss,5.514379341155119,test
1.98,125.0,1.0,1.0,0.95,0.0,0.0,1.0,3.9204,1.0,1.63,11.22329028478605,10.998239870380807,11.448340699191291,dff,sf,2.4179911088681187,train
1.8,85.0,10.0,1.0,1.05,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,114.34990622045724,108.52071951532903,120.1790929255854,dff,fs,4.739263100358767,train
1.98,-40.0,10.0,1.0,1.05,0.0,0.0,1.0,3.9204,1.0,1.63,54.83794683693202,52.61826367740594,57.0576299964581,dff,fs,4.004382414841756,train
1.62,27.0,20.0,4.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,42.78712411513754,40.49755200087193,45.07669622940316,dff,sf,3.7562372188954267,train
1.8,125.0,10.0,4.0,1.2,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,36.60774639564363,35.227401401977154,37.988091389310114,dff,ss,3.600259868166784,test
1.8,125.0,20.0,4.0,0.95,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,59.166687300483176,57.2800418717777,61.05333272918866,dff,sf,4.080358668987861,train
1.62,85.0,50.0,1.0,1.0,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,574.6354054009716,552.1284558848815,597.1423549170618,dff,tt,6.353735762121627,test
1.8,27.0,50.0,8.0,0.85,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,44.77890810310245,42.86986406891791,46.687952137286985,dff,ff,3.80173722728919,train
1.98,27.0,5.0,1.0,1.0,0.0,0.0,1.0,3.9204,1.0,1.63,38.52113786645381,37.358012573073445,39.68426315983419,dff,tt,3.651207126121204,train
1.62,85.0,5.0,1.0,0.85,0.0,0.0,1.0,2.6244000000000005,1.0,1.27,49.59131109622551,47.14304704963092,52.03957514282009,dff,ff,3.9038156388735765,test
1.98,125.0,1.0,2.0,1.0,0.0,0.0,1.0,3.9204,0.5,1.63,5.933283674652054,5.8179107090061,6.048656640298008,dff,tt,1.7805777991542406,train
1.98,-40.0,50.0,4.0,1.05,0.0,0.0,1.0,3.9204,0.25,1.63,69.92382562411461,65.59481204633376,74.25283920189547,dff,fs,4.247406444154206,train
1.62,125.0,10.0,2.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,63.67524055291851,60.42693121266156,66.92354989317546,dff,sf,4.153795798681997,val
1.8,85.0,1.0,1.0,0.95,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,10.314298350251844,9.984866864429888,10.6437298360738,dff,sf,2.333531121936386,train
1.98,-40.0,50.0,4.0,1.2,0.0,0.0,1.0,3.9204,0.25,1.63,77.16630297267574,73.48304309129858,80.84956285405289,dff,ss,4.345962871749998,train
1.98,-40.0,10.0,8.0,1.0,0.0,0.0,1.0,3.9204,0.125,1.63,6.649551101048679,6.464828698303539,6.8342735037938205,dff,tt,1.8945493487875897,train
1.62,-40.0,1.0,4.0,1.2,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,1.748814969385159,1.690701278753913,1.806928660016404,dff,ss,0.5589383982074585,val
1.62,85.0,5.0,4.0,1.2,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,17.29171145528361,16.393665248194687,18.189757662372536,dff,ss,2.8502272800644746,train
1.62,125.0,50.0,2.0,0.85,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,285.6229955207436,272.7673589004804,298.4786321410067,dff,ff,5.654672743753362,train
1.98,-40.0,20.0,8.0,1.2,0.0,0.0,1.0,3.9204,0.125,1.63,15.604256669218522,15.032059668068143,16.1764536703689,dff,ss,2.747543740446485,train
1.98,125.0,50.0,4.0,0.85,0.0,0.0,1.0,3.9204,0.25,1.63,125.4584420863165,118.04680603320166,132.8700781394313,dff,ff,4.831974564978845,train
1.8,27.0,5.0,8.0,1.2,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,6.291397895013744,6.067808743391672,6.514987046635816,dff,ss,1.839183286881198,train
1.8,125.0,20.0,8.0,0.95,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,29.9798588485153,29.03534678325468,30.924370913775917,dff,sf,3.400525784475086,train
1.62,125.0,10.0,2.0,0.95,0.0,0.0,1.0,2.6244000000000005,0.5,1.27,62.967525716872025,60.234066716714025,65.70098471703002,dff,sf,4.142619128682321,train
1.98,-40.0,10.0,8.0,0.85,0.0,0.0,1.0,3.9204,0.125,1.63,5.609783160147489,5.234781673822642,5.984784646472336,dff,ff,1.7245120664074558,train
1.8,125.0,20.0,4.0,0.85,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,54.23898721075964,52.22014331627774,56.257831105241536,dff,ff,3.9933999710898087,train
1.98,125.0,1.0,2.0,0.95,0.0,0.0,1.0,3.9204,0.5,1.63,5.63938649816097,5.414526647955753,5.864246348366187,dff,sf,1.7297752826715154,train
1.8,27.0,10.0,1.0,0.85,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,73.64708210868875,70.39252620235163,76.90163801502587,dff,ff,4.299284523776069,val
1.98,85.0,5.0,4.0,0.95,0.0,0.0,1.0,3.9204,0.25,1.63,12.176060905882526,11.611155281506528,12.740966530258522,dff,sf,2.49947180323252,train
1.8,125.0,5.0,8.0,0.85,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,6.804128178610873,6.643234033745726,6.9650223234760205,dff,ff,1.9175295130702892,val
1.8,125.0,20.0,4.0,1.0,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,64.30346715364018,62.02990281382725,66.5770314934531,dff,tt,4.163613551308371,train
1.8,27.0,10.0,4.0,1.2,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,25.6879250469797,24.59811317385705,26.777736920102345,dff,ss,3.246021038960615,val
1.98,125.0,20.0,8.0,1.0,0.0,0.0,1.0,3.9204,0.125,1.63,29.55792524658253,28.742722158294725,30.373128334870348,dff,tt,3.386351905747385,train
1.98,125.0,5.0,4.0,0.95,0.0,0.0,1.0,3.9204,0.25,1.63,14.18735023092136,13.702841297502657,14.671859164340065,dff,sf,2.652350738775073,train
1.8,-40.0,5.0,4.0,0.95,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,6.673415957185696,6.575169795229467,6.771662119141927,dff,sf,1.8981318663389763,train
1.8,125.0,20.0,1.0,0.95,0.0,0.0,1.0,3.24,1.0,1.4500000000000002,239.36279093401137,229.2138988841195,249.51168298390328,dff,sf,5.477980354703143,val
1.62,27.0,1.0,4.0,1.05,0.0,0.0,1.0,2.6244000000000005,0.25,1.27,2.3967974299328496,2.295383481815616,2.498211378050084,dff,fs,0.8741334420491543,train
1.98,125.0,50.0,1.0,1.2,0.0,0.0,1.0,3.9204,1.0,1.63,705.601543654926,671.8555928507999,739.3474944590521,dff,ss,6.5590506924097545,train
1.8,27.0,50.0,8.0,0.95,0.0,0.0,1.0,3.24,0.125,1.4500000000000002,49.97787386844122,47.42033739422551,52.53541034265693,dff,sf,3.9115803848549353,train
1.8,125.0,20.0,4.0,1.2,0.0,0.0,1.0,3.24,0.25,1.4500000000000002,75.50464269321473,74.1822301974126,76.82705518901687,dff,ss,4.324194146989746,train
